year,day,address,length,weight,count,looped,neighbors,income
2014,168,1JNpTbXQNa1Bxf644c5fBQLHKLmXbkRRhA,22,1.175,8,8,2,600001900
2014,168,12DXgDmA8Qt4jLtnPsvPBXMciZHhVaWNKa,2,1,1,0,1,79192376
2014,168,1NvMR24GyooUwVDN7uRFi6KdMjwQyDfEDo,0,1,1,0,1,36227994
2014,168,1FKDntxe1Pk3Zk2rgcMGbMNXQLpXy2SLAG,2,0.75,2,0,1,92280330
2014,168,1E4heq1BbTpRzhAVuwthUtcSKCEmGUWSvX,4,0.416666666666667,3,0,1,69111100
2014,168,1Ym1zJXPZ88MjUsT17ZRfr1TVfdkAagMn,2,0.5,1,0,1,4e+08
2014,168,1PUopqHuSKojGRiSmULyJ3F3qUvVtrVtkb,2,0.5,1,0,1,3.905e+09
2014,168,1HFLn7JP7FZrufvNKkQPEfAWGjKUdFZEmy,0,0.333333333333333,1,0,1,34389200
2014,168,1Gp3nyE1WVxzX4vho1ap48Y8owhyAxVio2,144,1.18263964365963,1075,0,1,337591952
2014,168,1EUPcug32vs9zbZL3KXquVZDaC5zdF5qaf,144,0.9106727255999,1136,0,1,39030000
2014,168,1CYEvbQRX2wiStrFZYoF5cCTY2ZiUqFTD4,144,0.0525711255417907,1351,0,1,2.58e+08
2014,168,12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,0,1,1,0,1,2.1e+08
2014,168,1L7SLmazbbcy614zsDSLwz4bxz1nnJvDeV,0,0.5,1,0,2,55990000
2014,168,15DTYRZqbRTsZfBcvVzjcnCh22VTF46iWW,0,1,1,0,1,32748952
2014,168,1Prz2AM21sHNnNbeUnABTzaEqK7mTpg1ax,12,0.0526684357953708,2,0,1,1e+08
2014,168,14bD9RgtJeKxdJMm5SRbmzFcsk8azTheR9,54,0.02201416015625,2,1,3,4.3e+08
2014,168,194oG4RNkD1Yt5mDvBLUpies9eeRrzMojY,144,0.309395706336332,977,0,1,421742930
2014,168,13Yi5TELsUp1jZRkC7paGJWDhL9JHSWaKY,44,0.0312590422453704,18,18,1,8e+08
2014,168,13A2JgUYZjQ3hBjARAAbWuV5a8MLgww1bS,0,1,1,0,1,2.29e+08
2014,168,1AxGYieT4aMw54TMtsMWK4NBC87fXSv2Px,20,0.00390625,1,0,1,4e+07
2014,168,15BwA67iT8HY7GKxSuzc5bsSmx1oWNvqzt,144,0.0185569220471317,1400,0,1,6.5e+07
2014,168,19yqWit95eFGmUTYDLr3memcDoJiYgUppc,74,0.00370370594632408,17,0,2,159058250
2014,168,1MsCsEPC43GC3j2GA96nV36NysKX747tE,62,1.62201467901468e-05,2,1,4,6.01e+09
2014,169,13e71faUx71VoRKxsPtq4YPjLEd3VXwDMe,6,1,1,0,1,3.6e+07
2014,169,16rkJNuWU18yzbv22sxwDPpUUVFU5tuXqE,10,1.5,2,0,1,114389492
2014,169,1PTizVYLYCJKZmoSVDjua3KdSR62Jfztih,2,1,2,0,2,95526483
2014,169,1NFNZnvxwibBDDAvDHjZVZmx3EYdHMD6xj,144,1.38992674461548,1006,923,2,227740000
2014,169,1Lz1f4tFRVwb9DdVuoXKE1xrH5XCh9nHrv,144,3.57475524238286e-11,501,0,1,3.1e+08
2014,169,15dLXcCsVL4XbxGdWgUt3LsC2cLPpAHXMa,144,0.647431605552028,660,1,3,2799970000
2014,169,1LtiNBCtBn41ZZ2Adpw7uem44hqa6SyaZx,62,0.250005086263021,15,0,2,2.633e+09
2014,169,19LRmcGabwhcECcrTwGtLR1pUzrRyLP6Qg,74,0.125000000003638,2,0,2,1.7e+08
2014,169,12tZum6cYyxpjyiWXPcxJ9MaWzGCSwHTnj,8,0.125874125874126,2,0,1,49881582
2014,169,1QE9NkMiveEYTRRvvPfFjbK41W8KwuJaWM,10,0.0333333333333333,2,0,1,49465922
2014,169,1GFWhgjayHCkCgQqPsaV1HEgk7GP3sjCUh,0,1,1,0,1,39614142
2014,169,1Jf8jGtZT4Kok1J7W1SwWGNP7J2hraXGmL,80,0.750000000654098,16,0,2,81780412
2014,169,1MsCsEPC43GC3j2GA96nV36NysKX747tE,72,1.45519152283669e-11,1,0,1,1.07e+09
2014,169,14bD9RgtJeKxdJMm5SRbmzFcsk8azTheR9,144,2.07462241416561,910,1,2,343990000
2014,169,19yqWit95eFGmUTYDLr3memcDoJiYgUppc,32,1.09984809027778,23,0,5,401684180
2014,169,1Prz2AM21sHNnNbeUnABTzaEqK7mTpg1ax,8,0.00148809523809524,1,0,1,1e+08
2014,169,1A2ACn6bveovt71bA3temt4PbEjoxMJBk7,38,0.25000904224537,18,0,1,44540000
2014,169,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,4642420000
2014,169,1BLWdieJGgs2fHagPrTPjg3PHTCnwG1oFG,4,2,2,0,2,2.11e+08
2014,169,1PnPJfx4ct8YHRnTnx1VrSnrZeQik86BXa,144,2.38115866336357,985,825,10,1422586157
2014,169,1gGMvUcSMMmjXXhtVeXNmP4oHraWJuj8G,0,2,2,0,2,8.4e+07
2014,169,1Gehkhrk8cCwUESGGsJw2KLEwzt689BvLd,2,2,2,0,2,66146632
2014,169,19jFVCSRbhRPwqr4EnMQdLx2cHHra5htgr,22,0.333333333333333,2,0,2,1.59e+08
2014,169,1ETcMZZmiba1CJG9CZpEmMP2Xfb6RiBrqJ,30,5.06682054924242,11,0,1,7.5e+08
2014,169,183DobJUKw4unQsCVEFeJ7sQGMp2ZCQZMY,4,0.0416666666666667,1,0,1,45410969
2014,169,1GchdSyPAaLWdC2LYZtR5RD6aueqrCqAKT,144,0.746946691790285,1000,1000,2,97271958
2014,169,1Q4SSpCYWxFiFmf2ZEGVD9PimfkzEaVNDZ,144,0.280194847970799,901,0,1,49312365
2014,169,17YDQvSe3cwseGKiLT7hwV3J6kQKjKuZDo,10,1,1,0,1,65789473
2014,169,1EBp6rBBA9veexvnB1eQG9DgQD6K9aBa4v,144,0.707277640874244,793,0,1,36404801
2014,169,13A2JgUYZjQ3hBjARAAbWuV5a8MLgww1bS,0,1,1,0,1,3.6e+08
2014,169,1E4heq1BbTpRzhAVuwthUtcSKCEmGUWSvX,144,0.290937939974504,895,0,1,34111100
2014,169,17AGazRCLStNguMDCxDoj7ZQHvaZBWTJZj,6,5.75,7,3,6,359782124
2014,169,1JvxDDjuyHtzEQiUHD1bhGEUaxRNe2CafP,8,0.125,1,0,1,1.17e+08
2014,169,1BpZ5KaABZv2U86Rrj3aP35zCVbE3Us5q8,2,1.25,2,0,2,421802335
2014,169,19meKc4N2uVQujexzfKG6hSjUFCwtdQf3N,12,0.25,1,0,1,3.4e+07
2014,169,1FrRtGo5Z2eWPe91Z9MLpDCwkXw7MbgeiD,70,0.0175935030274559,5,0,4,5.5e+09
2014,169,178hBMndnZ2G3PtD3W4SfzUrZKyCEPgwcF,0,0.5,1,0,1,2.15e+08
2014,169,14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,10,0.00231481481481481,1,0,1,81106714
2014,169,194oG4RNkD1Yt5mDvBLUpies9eeRrzMojY,74,0.501866151800708,16,0,1,2738989855
2014,169,1Ym1zJXPZ88MjUsT17ZRfr1TVfdkAagMn,144,3.29216323533978,971,9,4,527532671
2014,169,1PnEvxMFE9XfokCuSEoiJPCBfhiMwBVnqZ,0,1,1,0,1,299990000
2014,169,1Cc1AttnWEnsfqrCBY9KY8wPXkb2eLCNz8,4,0.125,1,0,1,304816000
2014,169,14cHPZJEtCUAj4HuTQNDnkL9ACio2d5WXm,0,1,1,0,1,34467025
2014,169,1PUopqHuSKojGRiSmULyJ3F3qUvVtrVtkb,6,0.1,1,0,1,4440700000
2014,169,14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,0,0.5,1,0,1,3.544e+09
2014,169,16dN3XhaTejyZFy4hWompK2x8de2T46wA8,0,1,1,0,1,5.86e+08
2014,169,1CyxZTMC5qqSDJK1LcNpfC7tapAGJd8N82,28,2.52083333333333,4,0,1,4e+08
2014,169,1LJYvsZmTgDXBaXbnusQP1bW7FcUWxdhUX,144,0.235708269140131,984,879,2,4.2e+08
2014,169,1Pa7ZkA9JHzwp8FazU4YBVSiYFPP3majgA,24,0.166666666666667,2,0,2,42800064
2014,170,19NVagqZDFfxjzsq4mgJ38GZYbU5zByrjo,0,1,1,0,1,3e+07
2014,170,1PnPJfx4ct8YHRnTnx1VrSnrZeQik86BXa,144,3.13900935319148,940,831,17,1518508250
2014,170,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,317130000
2014,170,1Gehkhrk8cCwUESGGsJw2KLEwzt689BvLd,144,1.01339905792346,1033,0,1,42384581
2014,170,1E4heq1BbTpRzhAVuwthUtcSKCEmGUWSvX,14,0.0625,1,0,1,147333300
2014,170,1JxoKdqe6roddYoSfiDhRfbsvZ7U6AqFcX,144,1.45410852576411,1149,2,3,4.3e+09
2014,170,1Fp654HhJp71pCwis4MJJXDeBpzTSehYEW,90,1.4210854715202e-14,1,0,1,8.03e+08
2014,170,18G6U6ooYTzRosUGdAJVDizNXSZ3RweUPv,98,8.88178419700125e-16,1,0,1,6.5e+09
2014,170,16gRD7YsT2jBbwPdZGQwn2rLjQNNWgq173,0,1,1,0,1,151750000
2014,170,1PwTxZ6kdWxDzD7MNJwyM4LYtoSHUpAM54,118,8.67361737988404e-19,1,0,1,2.5e+08
2014,170,1BpZ5KaABZv2U86Rrj3aP35zCVbE3Us5q8,0,3,3,0,3,460150000
2014,170,1MsCsEPC43GC3j2GA96nV36NysKX747tE,108,0.00781250002910386,3,0,3,5.01e+09
2014,170,1Jf8jGtZT4Kok1J7W1SwWGNP7J2hraXGmL,144,2.2744095165257,1076,0,4,173734630
2014,170,173edtuXJwbVG9e7WRtGymteR68Hy7d3FB,0,0.5,1,0,1,376214816
2014,170,18u1ha6GQWDy9AtZ3LXzm3vtQ1u4TZm4Z3,0,0.5,1,0,1,2e+08
2014,170,1AxBkJMkMC2d7rguCFeJyottsckA7PHp4M,2,0.5,1,0,1,31003355
2014,170,13A2JgUYZjQ3hBjARAAbWuV5a8MLgww1bS,0,1,1,0,1,1.92e+08
2014,170,1gGMvUcSMMmjXXhtVeXNmP4oHraWJuj8G,6,0.25,1,0,1,1e+08
2014,170,13cM2cBpoyeHJ6WmaBQSgcNjrryVXroLJU,4,0.5,1,0,1,149900000
2014,170,1MrnUJGpekFzPVT229qbMn7XqWJjgCD4pJ,0,1,1,0,1,47398071
2014,170,14sH1411V7ovN8dfJFy5MfWdc6WLjz5zLb,2,0.5,1,0,1,198558662
2014,170,1GFWhgjayHCkCgQqPsaV1HEgk7GP3sjCUh,0,1,1,0,1,65707266
2014,170,1LuTzN2NXfCMsR3xF2YJpvh3gfAawGPuJT,0,1,1,0,1,60336300
2014,170,14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,0,1,1,0,1,937947376
2014,170,19yqWit95eFGmUTYDLr3memcDoJiYgUppc,144,0.716366948451734,1037,780,7,546659775
2014,170,18ivnp3TKtfggJyLhP4nmQCr6sSUJwxMwm,144,0.169144748572921,1001,0,1,101718933
2014,170,17AGazRCLStNguMDCxDoj7ZQHvaZBWTJZj,144,8.0315639570716,1261,1121,13,1421060000
2014,170,15MhER5y2RVkcW6wrdY6Wqe1sCrp8jz6K5,0,1,1,0,1,1e+09
2014,170,14bD9RgtJeKxdJMm5SRbmzFcsk8azTheR9,8,0.0625,1,0,1,84990000
2014,170,198NAPvDvTqBx7Tmsi2yv4wpAJSNZWHub9,0,1,1,0,1,9.7e+07
2014,170,1NWkENDbBUkSqBQFwSFs14PKXtU1g1FjLv,144,0.0683978121086609,1014,0,1,106791311
2014,170,13Yi5TELsUp1jZRkC7paGJWDhL9JHSWaKY,48,0.250362631715374,16,15,2,1.03e+09
2014,170,1JvxDDjuyHtzEQiUHD1bhGEUaxRNe2CafP,0,1,1,0,1,2.52e+08
2014,170,1J8AnmS2KafGGCCzmA3aErzFxPceab4ssi,0,1,1,0,1,34990000
2014,170,16dN3XhaTejyZFy4hWompK2x8de2T46wA8,4,1,1,0,1,8.82e+08
2014,170,1BLWdieJGgs2fHagPrTPjg3PHTCnwG1oFG,0,1,1,0,1,326873092
2014,170,14VAGq62MUrJEaGvTP1MQ1hshyrX2bjvVi,4,0.0769230769230769,1,0,1,101400000
2014,170,18VpywdGzkxnamYohrdHixHR7QxfCSSJkR,0,0.0769230769230769,1,0,1,1e+08
2014,170,1Prz2AM21sHNnNbeUnABTzaEqK7mTpg1ax,10,0.0333333333333333,1,0,1,1e+08
2014,170,1LyYoZJD3Fo5w2c778zjMT8piU1CCqySAB,16,0.0489324872941601,8,0,2,1.5e+08
2014,170,1JGceV6W7qZ3q1rPvgom1fXPSi4srWCZee,4,0.2,1,0,1,162250000
2014,170,1MCBQMPkDPJq4p8obmGm4txV7iE4zprekm,0,1,1,0,1,48706000
2014,170,1ETcMZZmiba1CJG9CZpEmMP2Xfb6RiBrqJ,0,0.5,1,0,1,4.1e+08
2014,170,1Ym1zJXPZ88MjUsT17ZRfr1TVfdkAagMn,36,1.00000803755144,2,0,2,4.04e+08
2014,170,1EwxVQhh4TgqHU3snTmwQKQfMjLVBYEjBq,8,0.611111111111111,3,0,1,62998876
2014,170,1ys2btdHQ23dLnKcgYC3ztmAd9rQyed73,8,0.25,1,0,1,39495385
2014,170,1D3QtTaiJYfdcsrsii6pS9aK3pR5HaMSez,2,0.333333333333333,1,0,1,1.14e+08
2014,170,12pYg4JEWnnhse1hnDJ1L8gF3zFXjMJ96Q,2,1,1,0,1,1.5e+08
2014,171,1Prz2AM21sHNnNbeUnABTzaEqK7mTpg1ax,2,0.111904761904762,2,0,2,2e+08
2014,171,14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2,0.00952380952380952,1,0,1,40917975
2014,171,1PnPJfx4ct8YHRnTnx1VrSnrZeQik86BXa,144,4.98183568881485,1095,969,25,2.225e+09
2014,171,1ApF4XayPo7Mtpe326o3xMnSgrkZo7TCWD,42,0.1259765625,3,0,4,325912133
2014,171,1AnkG94o6M1at1HPtoNtRUYz8yJKPfVY7D,26,0.177380952380952,5,0,1,53777278
2014,171,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2,2.25,2,2,3,5342960000
2014,171,15dLXcCsVL4XbxGdWgUt3LsC2cLPpAHXMa,68,0.250651076987938,16,0,2,1299980000
2014,171,1JNpTbXQNa1Bxf644c5fBQLHKLmXbkRRhA,144,1.74262302392984,1108,1107,4,1200001200
2014,171,1DcoswbrB6xyWUkGgocHXKxeHVmd35xYap,144,2.90691476741868,1121,1085,2,2094320013
2014,171,18e6Wtkvpf4L9RHwzbgvR9QTUVm1yBybwu,2,0.5,1,0,1,1.02e+08
2014,171,16N3jvnF7UhRh74TMmtwxpLX6zPQKPbEbh,144,0.0857831115164349,1055,1042,3,301773285
2014,171,1NJkguM7gtkUZJyb6VVp8Yds11YZX7XA3S,0,1,1,0,1,74950000
2014,171,1Lf7zWJNNagnC9c47zZCZfeDB5cchTB1ze,8,0.0625,1,0,1,76340204
2014,171,1GkBo7k4b1k7ehPYYqiY9jhGXPNCKtyEGi,0,1,1,0,1,8.6e+07
2014,171,1HRAjKsw75LLAQ2yEghZCYjp7j5E2G4hR1,144,0.704714637180131,1065,0,1,52330309
2014,171,1PnEvxMFE9XfokCuSEoiJPCBfhiMwBVnqZ,144,0.141865885417451,1056,0,1,335990000
2014,171,1gGMvUcSMMmjXXhtVeXNmP4oHraWJuj8G,0,1,1,0,1,8e+07
2014,171,1Q4FdD5h89WyBUniWYUpzDEriH8KkNhj28,6,0.5,1,0,1,101942515
2014,171,1MSiPjz1vMDaPY4y5Uw3T2cfuZcxekBdUe,12,1.75,4,0,2,2e+09
2014,171,1PizT5zsVoP2FcQQpqjKgf8n2JSc9wNXqC,4,0.5,1,0,1,1.7e+08
2014,171,1Gehkhrk8cCwUESGGsJw2KLEwzt689BvLd,0,1,1,0,1,43447908
2014,171,1Jf8jGtZT4Kok1J7W1SwWGNP7J2hraXGmL,20,0.525,2,0,1,44573000
2014,171,19meKc4N2uVQujexzfKG6hSjUFCwtdQf3N,6,0.05,1,0,1,1e+08
2014,171,1G9dcLbcD6w3j5g4hJDEBBMUup8dxmGQVa,2,1,1,0,1,1645139771
2014,171,1FUEYosFFP9X93yrPzeW5YQpbtpg8eq5Gd,2,1,1,0,2,8.6e+07
2014,171,17AGazRCLStNguMDCxDoj7ZQHvaZBWTJZj,144,2.26218924872425,1070,15,6,356921178
2014,171,168ywPo3hFoyYn1x4aL3iX2GYQezjTXMEG,2,0.0833333333333333,1,0,1,50067968
2014,171,1MsCsEPC43GC3j2GA96nV36NysKX747tE,144,3.53678171492419,1155,2,2,2.83e+09
2014,171,13cM2cBpoyeHJ6WmaBQSgcNjrryVXroLJU,16,0.0625,1,0,1,49900000
2014,171,1JxoKdqe6roddYoSfiDhRfbsvZ7U6AqFcX,52,7.45058059692383e-08,2,0,2,2.8e+09
2014,171,1JFz4jcJyKdoJfEzND4MCmabfs5TzRS25k,144,1.0400401736341,942,9,1,69950000
2014,171,1Ym1zJXPZ88MjUsT17ZRfr1TVfdkAagMn,10,1.00819672131148,3,0,2,702898065
2014,171,1LuTzN2NXfCMsR3xF2YJpvh3gfAawGPuJT,0,1,1,0,1,31763731
2014,171,1MEZHGGWWXt7Zf9EvczxtCBRkMyK3SH2BR,0,1,1,0,1,1.48e+08
2014,171,1ERMXWwoYnaf5F39pEaDEYSQe2qo5YfzNX,2,0.25,1,0,1,509900000
2014,171,1GchdSyPAaLWdC2LYZtR5RD6aueqrCqAKT,4,0.5,1,0,1,96373067
2014,171,131BvuXYikWVvgpaxkVm468Mfa6qThD1jE,18,0.3125,2,0,1,499900000
2014,171,1A2ACn6bveovt71bA3temt4PbEjoxMJBk7,0,1.5,2,0,2,91150000
2014,171,1L7SLmazbbcy614zsDSLwz4bxz1nnJvDeV,144,1.05501915591157,1043,3,2,62034407
2014,171,14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,144,1.99661177802999,1117,0,2,5355800000
2014,171,18McneC3tUDTEQ7NR8j5x4YXzyGxyKcFme,16,0.531250004945321,3,0,1,1e+08
2014,171,1HYDwtwtotSedCDCHDcgbRks2a7yPcicwd,26,0.0488547908901527,16,0,1,168600000
2014,171,1CYEvbQRX2wiStrFZYoF5cCTY2ZiUqFTD4,2,0.5,1,0,1,1.67e+08
2014,171,1BpZ5KaABZv2U86Rrj3aP35zCVbE3Us5q8,112,1.03571458340174,19,0,1,271870630
2014,171,1LJYvsZmTgDXBaXbnusQP1bW7FcUWxdhUX,144,1.22219142503665,1180,994,3,549950000
2014,171,1GycUL4AWxy5RwSRhxmHmRTxfktYLAg8RV,28,1.00048828125,2,0,2,104454740
2014,171,1ETcMZZmiba1CJG9CZpEmMP2Xfb6RiBrqJ,0,1,1,0,1,8e+08
2014,171,18R1JX2pM4yS2baCERARHQEQg7uX1dezrp,0,0.5,1,0,2,88990000
2014,171,1JRFHsKeLJNk5xditGQNMPGHsjLHHukmdo,40,0.556962076822917,20,0,1,49980000
2014,171,1LGnuv6KX9SXB8eM72dnBAcECeaC8Z2zje,144,0.00192382064778103,1120,983,1,34482759
2014,172,1JRFHsKeLJNk5xditGQNMPGHsjLHHukmdo,0,2,2,0,2,503650047
2014,172,1Prz2AM21sHNnNbeUnABTzaEqK7mTpg1ax,8,0.0394736842105263,2,0,1,1e+08
2014,172,1LPAUi1LWzCsRLkGFWFdN5sENs1LufBfNp,0,1,1,0,1,85031121
2014,172,1HYDwtwtotSedCDCHDcgbRks2a7yPcicwd,144,1.25386962714671,833,3,5,428267238
2014,172,1PizT5zsVoP2FcQQpqjKgf8n2JSc9wNXqC,50,2.71267361111111e-05,13,0,1,1.43e+08
2014,172,19jFVCSRbhRPwqr4EnMQdLx2cHHra5htgr,0,1,1,0,1,1.69e+08
2014,172,1MsCsEPC43GC3j2GA96nV36NysKX747tE,144,0.680399140836793,853,771,2,2.13e+09
2014,172,15dLXcCsVL4XbxGdWgUt3LsC2cLPpAHXMa,14,0.12890625,2,0,2,1.2e+09
2014,172,1PnPJfx4ct8YHRnTnx1VrSnrZeQik86BXa,10,1.54,3,0,3,348200000
2014,172,1Gehkhrk8cCwUESGGsJw2KLEwzt689BvLd,0,1,1,0,1,276751438
2014,172,1GkBo7k4b1k7ehPYYqiY9jhGXPNCKtyEGi,4,0.35,3,0,2,1.72e+08
2014,172,1ELqFxTqY31NPbvqwQ7XUp8xn681okCFKD,144,0.240637588109581,817,0,1,55980000
2014,172,14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,0,0.25,1,0,1,54859051
2014,172,1MEZHGGWWXt7Zf9EvczxtCBRkMyK3SH2BR,144,0.667684891395997,905,0,1,4.5e+08
2014,172,18e6Wtkvpf4L9RHwzbgvR9QTUVm1yBybwu,94,5.96046447753906e-08,1,0,1,8.6e+07
2014,172,1JxoKdqe6roddYoSfiDhRfbsvZ7U6AqFcX,32,0.00098419189453125,2,0,2,2.9e+09
2014,172,19yqWit95eFGmUTYDLr3memcDoJiYgUppc,144,0.537630221408755,926,0,2,1.66e+08
2014,172,15BwA67iT8HY7GKxSuzc5bsSmx1oWNvqzt,2,1,1,0,1,3.5e+08
2014,172,1E4heq1BbTpRzhAVuwthUtcSKCEmGUWSvX,22,0.764705882352941,3,0,1,170122220
2014,172,17AGazRCLStNguMDCxDoj7ZQHvaZBWTJZj,144,6.28893641933458,864,853,13,2042869456
2014,172,16ivzyzahU8R91NaX1TXVGXJyWHt8tP7zn,0,2,2,0,2,4945210000
2014,172,1Cr4bp1sQ9VKZx9GZrWFJfY1buMiUjupPD,0,1,1,0,1,3e+07
2014,172,1gGMvUcSMMmjXXhtVeXNmP4oHraWJuj8G,0,1,1,0,1,4.3e+07
2014,172,13A2JgUYZjQ3hBjARAAbWuV5a8MLgww1bS,0,1,1,0,1,6.64e+08
2014,172,1BLWdieJGgs2fHagPrTPjg3PHTCnwG1oFG,2,1.5,2,0,1,8e+08
2014,172,1NKD4SKtvLZ7VLLx8HxyophPArYwCtMDUN,42,0.5626220703125,15,0,1,399800000
2014,172,1Mvppza8wVRvkRR5VvaTuvmZzQ14sMeB75,0,1,1,0,1,34622645
2014,172,1A2ACn6bveovt71bA3temt4PbEjoxMJBk7,42,1.00008138020833,16,1,2,185290000
2014,172,1ETcMZZmiba1CJG9CZpEmMP2Xfb6RiBrqJ,2,0.75,2,0,1,1.2e+08
2014,172,1MrMMMYhUWoWrVRZEsrPejGVybUy6sPM6u,0,1,1,0,1,1e+08
2014,172,1AxBkJMkMC2d7rguCFeJyottsckA7PHp4M,0,1,1,0,1,2e+08
2014,172,1LtiNBCtBn41ZZ2Adpw7uem44hqa6SyaZx,144,0.00265780919220027,825,1,2,1.477e+09
2014,172,1BsLM169Fq7k2pCePzvbD9Y4eKPPnaBCUA,0,1,1,0,1,1.6e+09
2014,172,16dN3XhaTejyZFy4hWompK2x8de2T46wA8,2,0.5,1,0,1,105312666
2014,172,1Ym1zJXPZ88MjUsT17ZRfr1TVfdkAagMn,0,2,2,0,2,299296913
2014,173,15JCcZ1k4pWVfuSUqPT6VoJdhiFaKEKujC,0,1,1,0,1,77621128
2014,173,1HYDwtwtotSedCDCHDcgbRks2a7yPcicwd,144,3.45766149580382,451,10,8,687900000
2014,173,1PTizVYLYCJKZmoSVDjua3KdSR62Jfztih,4,0.142857142857143,2,0,1,44734710
2014,173,15dLXcCsVL4XbxGdWgUt3LsC2cLPpAHXMa,62,0.500000000931323,2,0,2,1299990000
2014,173,14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,12,0.00595238095238095,1,0,1,35641351
2014,173,1ETcMZZmiba1CJG9CZpEmMP2Xfb6RiBrqJ,0,1,1,0,1,2.5e+08
2014,173,1MsCsEPC43GC3j2GA96nV36NysKX747tE,86,9.09494701772928e-13,1,0,1,1.12e+09
2014,173,1JLfEB7dNznh8rCC2yiUqdUzGjA91P3BBz,144,0.115633031173678,449,0,1,40256593
2014,173,1JNpTbXQNa1Bxf644c5fBQLHKLmXbkRRhA,0,1,1,0,1,300001400
2014,173,1LuTzN2NXfCMsR3xF2YJpvh3gfAawGPuJT,0,1,1,0,1,49927845
2014,173,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2,1,1,0,1,219250000
2014,173,16svogvc76RctHk5sz4p6ky9KbzJ8ettxk,0,1,1,0,1,43500000
2014,173,1Ym1zJXPZ88MjUsT17ZRfr1TVfdkAagMn,2,0.5,1,0,1,3e+08
2014,173,19LRmcGabwhcECcrTwGtLR1pUzrRyLP6Qg,38,9.5367431640625e-07,1,0,1,1.1e+08
2014,173,13Yi5TELsUp1jZRkC7paGJWDhL9JHSWaKY,4,0.75,2,2,1,1.8e+09
2014,173,1LtiNBCtBn41ZZ2Adpw7uem44hqa6SyaZx,94,1.13686837721616e-13,1,0,1,1.517e+09
2014,173,1PnPJfx4ct8YHRnTnx1VrSnrZeQik86BXa,4,0.25,1,0,1,8.6e+07
2014,173,1Prz2AM21sHNnNbeUnABTzaEqK7mTpg1ax,8,0.00308641975308642,1,0,1,1e+08
2014,173,1LPAUi1LWzCsRLkGFWFdN5sENs1LufBfNp,0,0.5,1,0,1,8.6e+07
2014,173,17AGazRCLStNguMDCxDoj7ZQHvaZBWTJZj,140,1.26176609127948,456,1,3,309566080
2014,173,1JxoKdqe6roddYoSfiDhRfbsvZ7U6AqFcX,18,0.001953125,1,0,1,1.3e+09
2014,173,1TWEbrPvvQB938PNBtV4cZqWgs5PowwzL,144,0.202793840125134,451,0,1,61766661
2014,173,1NKD4SKtvLZ7VLLx8HxyophPArYwCtMDUN,8,1.34375,3,2,5,2.219e+09
2014,173,16dN3XhaTejyZFy4hWompK2x8de2T46wA8,0,1,1,0,1,9.23e+08
2014,173,1NWkENDbBUkSqBQFwSFs14PKXtU1g1FjLv,144,0.452913619628252,458,55,1,201444616
2014,173,1D3QtTaiJYfdcsrsii6pS9aK3pR5HaMSez,4,0.5,1,0,1,4e+07
2014,173,1HFLn7JP7FZrufvNKkQPEfAWGjKUdFZEmy,2,0.00757575757575758,1,0,1,44544400
2014,174,18e6Wtkvpf4L9RHwzbgvR9QTUVm1yBybwu,144,0.216683846318949,1102,3,3,257151466
2014,174,1PnPJfx4ct8YHRnTnx1VrSnrZeQik86BXa,14,1.04947916666667,18,0,3,2.58e+08
2014,174,19yqWit95eFGmUTYDLr3memcDoJiYgUppc,12,0.625,2,0,3,161990000
2014,174,12pYg4JEWnnhse1hnDJ1L8gF3zFXjMJ96Q,2,1,1,0,1,51978920
2014,174,1PnEvxMFE9XfokCuSEoiJPCBfhiMwBVnqZ,0,1,1,0,1,299990000
2014,174,1LPAUi1LWzCsRLkGFWFdN5sENs1LufBfNp,24,1.25733090753425,6,0,3,138021121
2014,174,18G6U6ooYTzRosUGdAJVDizNXSZ3RweUPv,144,0.666186538314553,1284,1284,1,8e+09
2014,174,1BF9vrcBP9c5k5zRTSmKdgxePqZ9aFjoeL,4,0.5,1,0,1,7e+08
2014,174,1L7SLmazbbcy614zsDSLwz4bxz1nnJvDeV,0,0.5,1,0,2,67937238
2014,174,178hBMndnZ2G3PtD3W4SfzUrZKyCEPgwcF,10,0.53125,3,1,4,2.08e+08
2014,174,15BwA67iT8HY7GKxSuzc5bsSmx1oWNvqzt,0,1,1,0,1,7e+07
2014,174,1MsCsEPC43GC3j2GA96nV36NysKX747tE,16,0.001953125,1,0,1,1.32e+09
2014,174,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,0.5,1,0,1,249230000
2014,174,1gGMvUcSMMmjXXhtVeXNmP4oHraWJuj8G,0,1,1,0,1,5.7e+07
